item_id,name,author,create_time,item_categories,item_keywords,city,price,image,description,item_click_last3m,item_cart_last3m,item_buy_last3m,item_forward_last3m,,,,,,
I2954,身体由我: 关于了不起的女性身体的一切,[德] 路易莎·施托默尔 绘、[德国] 希拉·德利兹,2025/8/20 17:13,生活,成长,上海,17.76,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2954.jpg,一部温情科普，读懂女性身体，开启自我关怀与健康认知新旅程,18,5,3,0,,,,,,
I2956,身体，再来: 中韩女性作家科幻畅想录,[韩] 金草叶、昼温、[韩] 金青橘、程婧波、[韩] 千先兰、王侃瑜,2025/3/23 17:13,文学,小说,郑州,53.43,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2956.jpg,六位中韩女性作家，以科幻之笔重塑身体的未来可能,10,2,1,0,,,,,,
I2957,身后无遗物,[日] 伊藤比吕美,2025/8/11 17:13,文学,随笔;散文,南京,41.82,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2957.jpg,六十岁后的人生记录，在平实文字中寻回褪色生活的光,24,6,3,1,,,,,,
I2958,身心安顿: 身心安顿,林清玄,2025/9/18 17:13,文学,散文,广州,32.8,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2958.jpg,从原点轮转中突围，抵达身心安顿的日常,10,1,0,1,,,,,,
I2959,躲在蚊子后面的大象,"(德) 恩斯特弗里德·哈尼希, (德) 爱娃·温德勒著",2025/8/10 17:13,生活,成长,郑州,31.63,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2959.jpg,德国心理学家四十年经验，用真实案例治愈你的内在小孩,12,3,2,1,,,,,,
I2960,辛弃疾诗词全集,（宋）辛弃疾,2025/11/22 17:13,文学,中国文学,义乌,68,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2960.jpg,汇校汇注汇评，全景展现词中之龙的艺术世界,18,5,0,0,,,,,,
I2961,辟寒金,蓬莱客,2025/9/22 17:13,生活,成长,南京,68,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2961.jpg,重生归来，她与他携手改写前世悲剧,13,2,1,1,,,,,,
I2962,边城,沈从文、黄永玉 卓雅 插图.,2025/6/22 17:13,文学,小说;中国文学;随笔;经典;散文;名著,上海,12,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2962.jpg,湘西少女的纯真爱情，在命运与时代的洪流中悄然凋零,41,5,1,0,,,,,,
I2964,边水往事,沈星星,2025/4/5 17:13,文学,中国文学,郑州,59.8,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2964.jpg,金三角十年生死路，揭秘不为人知的隐秘角落,12,3,0,2,,,,,,
I2966,边缘人偶记,徐国琦,2025/12/11 17:13,文学,随笔,广州,38,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2966.jpg,哈佛学者徐国琦以个人史折射中国走向世界的宏大历程,12,1,0,1,,,,,,
I2967,达·芬奇传: 自由的心灵,[英] 查尔斯·尼科尔,2025/6/21 17:13,文学,随笔,义乌,76.48,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2967.jpg,拨开天才光环，还原一个真实、矛盾而伟大的达·芬奇,12,2,1,1,,,,,,
I2968,达洛维夫人,[英国] 弗吉尼亚·伍尔夫,2025/5/26 17:13,文学,外国文学,杭州,28.82,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2968.jpg,意识流经典，一天道尽一生悲欢,6,1,0,0,,,,,,
I2969,达洛维夫人: 硬壳精装小文库本,[英] 弗吉尼亚·伍尔夫,2025/10/31 17:13,文学,外国文学,郑州,44.47,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2969.jpg,在意识流中漫游，窥见女性灵魂深处的一天与一生,12,5,0,0,,,,,,
I2970,过于喧嚣的孤独,博胡米尔.赫拉巴尔,2025/7/1 17:13,文学,小说;外国文学;经典,武汉,49.51,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2970.jpg,一位打包工的诗意人生，在废纸堆中拾回被遗忘的精神世界,30,4,1,1,,,,,,
I2971,过把瘾就死,王朔,2025/6/8 17:13,文学,中国文学,南京,19,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2971.jpg,王朔经典中篇，写尽爱情中的激情、迷茫与挣扎,7,2,0,0,,,,,,
I2972,迈克尔·K的人生与时代,[南非] J.M.库切,2025/5/14 17:13,文学,小说,西安,75.9,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2972.jpg,在迷失中确认自我，于孤独里发现存在的意义,7,1,0,1,,,,,,
I2973,运动改造大脑,（美）约翰 · 瑞迪、埃里克 · 哈格曼 著,2025/4/14 17:13,生活,成长,武汉,38.71,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2973.jpg,用运动重塑大脑，成为高效能学习者,13,4,1,1,,,,,,
I2974,近所物語/芳鄰物語/芳鄰同盟會,矢澤愛,2025/8/22 17:13,生活,成长,南京,57.46,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2974.jpg,青梅竹马因学姐出现，重新审视彼此依赖与成长,14,2,1,0,,,,,,
I2975,还可以的金女士,金子,2025/9/5 17:13,文学,中国文学;随笔,上海,48,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2975.jpg,冷眼旁观名利场，在故乡小镇寻回真实,19,6,2,0,,,,,,
I2976,还是得活在日常里啊,[日] 是枝裕和,2025/8/8 17:13,文学,随笔,西安,83.12,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2976.jpg,透过光影与生命对话，探寻我们为何而活的终极答案,3,0,0,0,,,,,,
I2977,还是要相信,陈鲁豫,2025/10/21 17:13,文学,中国文学;随笔;散文,杭州,59,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2977.jpg,鲁豫坦诚分享人生智慧，直击焦虑，温暖如挚友,31,5,1,1,,,,,,
I2978,还有谁谁谁,黄永玉,2025/10/17 17:13,文学,散文,北京,58,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2978.jpg,黄永玉续写故人往事，一部未完的当代记忆史,7,5,1,2,,,,,,
I2979,这一生，至少当一次傻瓜: 奇迹的苹果,(日)石川拓治,2025/5/15 17:13,文学,随笔,南京,65.09,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2979.jpg,木村阿公的奇迹苹果，无农药肥料，自然香甜,9,1,1,0,,,,,,
I2980,这不是本小说: 及其他小说,[美] 戴维·马克森、David Markson,2025/8/20 17:13,文学,小说;外国文学,杭州,65.2,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2980.jpg,戴维·马克森以便条卡揭示信息洪流中现代人的精神困境,13,4,1,2,,,,,,
I2981,这世界既残酷也温柔,孙宇晨,2025/8/7 17:13,生活,成长,义乌,39.8,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2981.jpg,在残酷与温柔并存的互联网时代，坚持是脱颖而出的唯一答案,17,3,0,0,,,,,,
I2982,这世界最终是一件奇怪的事,[法] 让·端木松,2025/3/25 17:13,文学,随笔,上海,54.61,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2982.jpg,追问生命起源与宇宙秩序的终极答案,12,2,0,0,,,,,,
I2983,这世间所有的白: 李娟作品精选集,李娟,2025/5/22 17:13,文学,散文,深圳,32,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2983.jpg,李娟的阿勒泰散文，呈现边疆民族的原始生存与和谐之美,8,3,0,0,,,,,,
I2984,这些人，那些事,吴念真,2025/9/29 17:13,文学,中国文学;散文,武汉,28,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2984.jpg,吴念真用故事写尽人生挂念与深情,22,5,1,2,,,,,,
I2985,这样做，交到真朋友: 给女孩的社交心理学,安加拉德·拉德金、露丝·菲茨杰拉德,2025/4/19 17:13,生活,成长,杭州,57.7,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2985.jpg,告别友情内耗，找到真正合拍的朋友,17,1,0,0,,,,,,
I2986,远东冰原上的猫头鹰,[美]乔纳森·斯拉特,2025/9/25 17:13,文学,随笔,郑州,71.83,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2986.jpg,走进一位博物学家的内心世界，看自然如何重塑灵魂,5,2,0,0,,,,,,
I2987,远去的文学时代,黄子平,2025/4/23 17:13,文学,中国文学;随笔,广州,35,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2987.jpg,回望三十载思想变迁，记录一代学人的精神求索与时代印记,27,3,2,0,,,,,,
I2988,远大前程,[英]狄更斯,2025/7/13 17:13,文学,小说;经典;名著,上海,37.47,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2988.jpg,孤儿逆袭，金钱与爱情交织的经典命运寓言,26,7,1,2,,,,,,
I2990,远山淡影,[英] 石黑一雄,2025/10/28 17:13,文学,小说;外国文学;经典,郑州,91.62,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2990.jpg,诺奖得主石黑一雄惊艳文坛的经典首作，感伤与反讽的完美融合,21,2,0,0,,,,,,
I2991,远方,[美] 埃尔南·迪亚斯,2025/6/8 17:13,文学,小说;外国文学,西安,53.57,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2991.jpg,在绝对孤独中直面自我的永恒叩问,17,5,3,2,,,,,,
I2992,远方不远: IN THE DISTANCE,殷宏超,2025/8/26 17:13,文学,随笔,上海,49.8,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2992.jpg,在生命的一千种活法里，寻找属于你的那一种,8,1,0,0,,,,,,
I2993,远方的鼓声,[日] 村上春树,2025/12/16 17:13,文学,随笔,上海,94.04,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2993.jpg,聆听远方鼓声，在希腊与意大利的日常中寻找生命的真实节奏,12,2,1,0,,,,,,
I2994,远航船,[葡] 安东尼奥·洛博·安图内斯,2025/4/1 17:13,文学,外国文学,成都,57.82,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2994.jpg,从帝国废墟到现代重生，葡萄牙四百年兴衰启示录,13,1,0,1,,,,,,
I2995,连城诀,金庸,2025/5/1 17:13,文学,小说;中国文学,郑州,25,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2995.jpg,蒙冤少年炼成绝世武功，血泪江湖快意恩仇,15,1,0,0,,,,,,
I2996,迦南大厦: 帕尔·拉格奎斯特伟大作品盒,[瑞典] 帕尔·拉格奎斯特,2025/10/28 17:13,文学,小说;外国文学,广州,21.98,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2996.jpg,首度系统出版拉格奎斯特，诺奖巨擘的深邃世界,17,2,1,0,,,,,,
I2997,迷失的时候，选择更艰辛的那条路,廖玮雯、这么远那么近、卢思浩、一直特立独行的猫、十二、艾明雅、狸奴老妖、扶南、居经纬、陈谌、麻宁、苏听风、小北、冰子,2025/8/21 17:13,生活,成长,成都,32.8,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2997.jpg,选择更难的路，让每次决定都刻骨铭心,19,5,1,1,,,,,,
I2998,迷宫馆事件,[日] 绫辻行人,2025/6/5 17:13,文学,小说;外国文学,上海,83.08,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2998.jpg,迷宫馆内，四位作家以命为赌注，在死亡游戏中竞逐大师的惊人,23,5,1,0,,,,,,
I2999,追忆似水年华,[法] 马塞尔·普鲁斯特,2025/12/4 17:13,文学,小说;外国文学;名著,深圳,65.71,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/2999.jpg,在回忆中探寻时间、爱情与艺术的永恒本质,28,2,0,1,,,,,,
I3000,追忆似水年华 Ⅰ: 在斯万家那边,[法] M·普鲁斯特,2025/9/7 17:13,文学,名著,南京,79.54,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3000.jpg,意识流巨著，以追忆重构时间，捕捉逝去年华中的永恒诗意,14,3,1,1,,,,,,
I3001,追忆似水年华 Ⅲ: 盖尔芒特家那边,[法] 马塞尔·普鲁斯特,2025/3/23 17:13,文学,名著,武汉,58.95,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3001.jpg,普鲁斯特以文学革命重塑时间与记忆，揭示生命真谛,21,3,1,0,,,,,,
I3002,追风筝的人,[美] 卡勒德·胡赛尼,2025/5/2 17:13,文学,小说;外国文学;经典;名著,广州,47.13,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3002.jpg,背叛与救赎，一个男人的心灵回归之旅,25,6,3,3,,,,,,
I3004,送你一颗子弹,刘瑜,2025/5/15 17:13,文学,散文,成都,25,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3004.jpg,从生活琐碎中审视时代，于平凡日常里发现深刻,15,2,0,0,,,,,,
I3005,送你一颗子弹: 全新修订版,刘瑜,2025/5/31 17:13,文学,随笔,武汉,38,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3005.jpg,畅销十年全新修订，刘瑜以智识与幽默照亮日常生活的荒诞与诗意,13,2,0,0,,,,,,
I3006,逃走的人,李颖迪,2025/7/3 17:13,文学,随笔,郑州,59,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3006.jpg,从唯一正常的生活中逃离，一场将自己作为试验品的旅程,13,0,0,1,,,,,,
I3007,逆时侦查组：拍卖时间的人: 影视剧《不眠日》原著系列,张小猫,2025/9/7 17:13,文学,中国文学,杭州,59.8,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3007.jpg,时间死局中的孤岛求生，破解循环，逃离被篡改的现实,10,3,2,3,,,,,,
I3008,选择卓越,[美] 吉姆·柯林斯、[美] 莫滕·T·汉森,2025/10/27 17:13,生活,成长,广州,16.71,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3008.jpg,在动荡中成就卓越的领导力指南,22,7,0,1,,,,,,
I3009,透明的螺旋,[日] 东野圭吾,2025/9/9 17:13,文学,小说,深圳,71.12,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3009.jpg,挣脱代代束缚女性的悲剧循环，夺回自由人生,24,4,2,2,,,,,,
I3010,這一代的事,董橋,2025/9/9 17:13,文学,散文,成都,86,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3010.jpg,思想散墨，中国情怀，文化眉批，一部智识与文采兼具的散文集,17,3,0,1,,,,,,
I3011,這一天過得很充實: 成功者黃金3時段的運用哲學,Laura Vanderkam,2025/10/18 17:13,生活,成长,武汉,70.13,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3011.jpg,告别碎片化时间，重塑专注力，夺回高效工作与生活的掌控权,13,1,0,0,,,,,,
I3013,通宝中国: 古币背后的治理逻辑和百姓生活,杨津涛,2025/5/13 17:13,文学,中国文学,武汉,85,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3013.jpg,一枚通宝，半部中国史，看金钱如何塑造文明兴衰,11,3,0,0,,,,,,
I3014,通往权力之路：叶卡捷琳娜大帝: 修订本,[美] 罗伯特·K.迈锡,2025/9/26 17:13,文学,外国文学,成都,36.28,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3014.jpg,普奖得主耗时八年，揭秘叶卡捷琳娜从异国少女到帝国女皇的权,16,2,0,2,,,,,,
I3015,逛吃逛吃: 舌尖上的上海,张良仁,2025/7/27 17:13,文学,中国文学,西安,69.8,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3015.jpg,都市美食漫游，一口尝遍文化与历史,10,0,0,0,,,,,,
I3016,逝水集,常风,2025/12/5 17:13,文学,随笔,南京,10.3,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3016.jpg,从民国文论到师友追忆，再现一代学人的精神交往与时代印记,17,6,0,1,,,,,,
I3017,逢魔时间,李碧华,2025/7/3 17:13,文学,散文,北京,14,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3017.jpg,精选李碧华散文精华，领略其追求自由快乐的雅俗人生,7,1,0,0,,,,,,
I3018,道德经,老子,2025/8/25 17:13,文学,中国文学;经典,北京,19.16,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3018.jpg,悟透天地法则，掌握人生至简智慧,18,3,1,0,,,,,,
I3019,道德经: 帛书版·全注全译全解,[春秋]老子 著、秦复观 注解,2025/7/26 17:13,文学,经典,广州,99,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3019.jpg,以权威帛书为底本，勘校千年经典，还原《老子》原貌,14,1,1,2,,,,,,
I3020,遥远的不莱梅,[日] 重松清,2025/5/10 17:13,文学,随笔,西安,10.19,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3020.jpg,在遗忘尽头，少女为迷途老人守护最后的记忆,5,0,0,0,,,,,,
I3021,遥远的向日葵地,李娟,2025/4/14 17:13,文学,小说;中国文学;随笔;散文,郑州,38,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/3021.jpg,李娟笔下阿勒泰的向日葵地，记录人与万物在荒野中的坚韧与微光,27,3,1,1,,,,,,
